"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","ELECTRICITY","NUCLEAR","GWH","A","2015",,"L"
"PRT","ELECTRICITY","TOT","GWH","A","1960",0,
"PRT","ELECTRICITY","TOT","GWH","A","1961",0,
"PRT","ELECTRICITY","TOT","GWH","A","1962",0,
"PRT","ELECTRICITY","TOT","GWH","A","1963",0,
"PRT","ELECTRICITY","TOT","GWH","A","1964",0,
"PRT","ELECTRICITY","TOT","GWH","A","1965",0,
"PRT","ELECTRICITY","TOT","GWH","A","1966",0,
"PRT","ELECTRICITY","TOT","GWH","A","1967",0,
"PRT","ELECTRICITY","TOT","GWH","A","1968",0,
"PRT","ELECTRICITY","TOT","GWH","A","1969",0,
"PRT","ELECTRICITY","TOT","GWH","A","1970",0,
"PRT","ELECTRICITY","TOT","GWH","A","1971",0,
"PRT","ELECTRICITY","TOT","GWH","A","1972",0,
"PRT","ELECTRICITY","TOT","GWH","A","1973",0,
"PRT","ELECTRICITY","TOT","GWH","A","1974",10478,
"PRT","ELECTRICITY","TOT","GWH","A","1975",10409,
"PRT","ELECTRICITY","TOT","GWH","A","1976",9797,
"PRT","ELECTRICITY","TOT","GWH","A","1977",13460,
"PRT","ELECTRICITY","TOT","GWH","A","1978",14237,
"PRT","ELECTRICITY","TOT","GWH","A","1979",15678,
"PRT","ELECTRICITY","TOT","GWH","A","1980",14726,
"PRT","ELECTRICITY","TOT","GWH","A","1981",13329,
"PRT","ELECTRICITY","TOT","GWH","A","1982",14840,
"PRT","ELECTRICITY","TOT","GWH","A","1983",17488,
"PRT","ELECTRICITY","TOT","GWH","A","1984",18551,
"PRT","ELECTRICITY","TOT","GWH","A","1985",18225,
"PRT","ELECTRICITY","TOT","GWH","A","1986",19502,
"PRT","ELECTRICITY","TOT","GWH","A","1987",19316,
"PRT","ELECTRICITY","TOT","GWH","A","1988",21679,
"PRT","ELECTRICITY","TOT","GWH","A","1989",24609,
"PRT","ELECTRICITY","TOT","GWH","A","1990",27284,
"PRT","ELECTRICITY","TOT","GWH","A","1991",28658,
"PRT","ELECTRICITY","TOT","GWH","A","1992",28709,
"PRT","ELECTRICITY","TOT","GWH","A","1993",29933,
"PRT","ELECTRICITY","TOT","GWH","A","1994",30192,
"PRT","ELECTRICITY","TOT","GWH","A","1995",31866,
"PRT","ELECTRICITY","TOT","GWH","A","1996",33185,
"PRT","ELECTRICITY","TOT","GWH","A","1997",32857,
"PRT","ELECTRICITY","TOT","GWH","A","1998",37479,
"PRT","ELECTRICITY","TOT","GWH","A","1999",41740,
"PRT","ELECTRICITY","TOT","GWH","A","2000",42215,
"PRT","ELECTRICITY","TOT","GWH","A","2001",44844,
"PRT","ELECTRICITY","TOT","GWH","A","2002",44390,
"PRT","ELECTRICITY","TOT","GWH","A","2003",45375,
"PRT","ELECTRICITY","TOT","GWH","A","2004",43482,
"PRT","ELECTRICITY","TOT","GWH","A","2005",44984,
"PRT","ELECTRICITY","TOT","GWH","A","2006",47493,
"PRT","ELECTRICITY","TOT","GWH","A","2007",45908,
"PRT","ELECTRICITY","TOT","GWH","A","2008",44579,
"PRT","ELECTRICITY","TOT","GWH","A","2009",48718,
"PRT","ELECTRICITY","TOT","GWH","A","2010",52782,
"PRT","ELECTRICITY","TOT","GWH","A","2011",51128,
"PRT","ELECTRICITY","TOT","GWH","A","2012",45253,
"PRT","ELECTRICITY","TOT","GWH","A","2013",50411,
"PRT","ELECTRICITY","TOT","GWH","A","2014",51526,
"PRT","ELECTRICITY","TOT","GWH","A","2015",,"L"
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1974",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1975",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1976",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1977",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1978",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1979",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1980",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1981",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1982",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1983",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1984",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1985",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1986",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1987",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1988",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1989",0,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1990",10554,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1991",10177,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1992",9568,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1993",10168,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1994",11037,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1995",9910,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1996",9875,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1997",9580,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1998",9997,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","1999",11639,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2000",14559,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2001",15680,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2002",16258,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2003",16341,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2004",15600,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2005",16376,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2006",16588,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2007",14137,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2008",15429,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2009",13055,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2010",12784,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2011",14340,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2012",14411,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2013",14624,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2014",14420,
"SVK","ELECTRICITY","NUCLEAR","GWH","A","2015",,"L"
"SVK","ELECTRICITY","TOT","GWH","A","1960",0,
"SVK","ELECTRICITY","TOT","GWH","A","1961",0,
"SVK","ELECTRICITY","TOT","GWH","A","1962",0,
"SVK","ELECTRICITY","TOT","GWH","A","1963",0,
"SVK","ELECTRICITY","TOT","GWH","A","1964",0,
"SVK","ELECTRICITY","TOT","GWH","A","1965",0,
"SVK","ELECTRICITY","TOT","GWH","A","1966",0,
"SVK","ELECTRICITY","TOT","GWH","A","1967",0,
"SVK","ELECTRICITY","TOT","GWH","A","1968",0,
"SVK","ELECTRICITY","TOT","GWH","A","1969",0,
"SVK","ELECTRICITY","TOT","GWH","A","1970",0,
"SVK","ELECTRICITY","TOT","GWH","A","1971",0,
"SVK","ELECTRICITY","TOT","GWH","A","1972",0,
"SVK","ELECTRICITY","TOT","GWH","A","1973",0,
"SVK","ELECTRICITY","TOT","GWH","A","1974",0,
"SVK","ELECTRICITY","TOT","GWH","A","1975",0,
"SVK","ELECTRICITY","TOT","GWH","A","1976",0,
"SVK","ELECTRICITY","TOT","GWH","A","1977",0,
"SVK","ELECTRICITY","TOT","GWH","A","1978",0,
"SVK","ELECTRICITY","TOT","GWH","A","1979",0,
"SVK","ELECTRICITY","TOT","GWH","A","1980",0,
"SVK","ELECTRICITY","TOT","GWH","A","1981",0,
"SVK","ELECTRICITY","TOT","GWH","A","1982",0,
"SVK","ELECTRICITY","TOT","GWH","A","1983",0,
"SVK","ELECTRICITY","TOT","GWH","A","1984",0,
"SVK","ELECTRICITY","TOT","GWH","A","1985",0,
"SVK","ELECTRICITY","TOT","GWH","A","1986",0,
"SVK","ELECTRICITY","TOT","GWH","A","1987",0,
"SVK","ELECTRICITY","TOT","GWH","A","1988",0,
"SVK","ELECTRICITY","TOT","GWH","A","1989",0,
"SVK","ELECTRICITY","TOT","GWH","A","1990",23022,
"SVK","ELECTRICITY","TOT","GWH","A","1991",21627,
"SVK","ELECTRICITY","TOT","GWH","A","1992",20569,
"SVK","ELECTRICITY","TOT","GWH","A","1993",21776,
"SVK","ELECTRICITY","TOT","GWH","A","1994",22721,
"SVK","ELECTRICITY","TOT","GWH","A","1995",23418,
"SVK","ELECTRICITY","TOT","GWH","A","1996",22783,
"SVK","ELECTRICITY","TOT","GWH","A","1997",22105,
"SVK","ELECTRICITY","TOT","GWH","A","1998",23002,
"SVK","ELECTRICITY","TOT","GWH","A","1999",25410,
"SVK","ELECTRICITY","TOT","GWH","A","2000",27744,
"SVK","ELECTRICITY","TOT","GWH","A","2001",29613,
"SVK","ELECTRICITY","TOT","GWH","A","2002",29980,
"SVK","ELECTRICITY","TOT","GWH","A","2003",28715,
"SVK","ELECTRICITY","TOT","GWH","A","2004",28153,
"SVK","ELECTRICITY","TOT","GWH","A","2005",29291,
"SVK","ELECTRICITY","TOT","GWH","A","2006",28906,
"SVK","ELECTRICITY","TOT","GWH","A","2007",25766,
"SVK","ELECTRICITY","TOT","GWH","A","2008",26645,
"SVK","ELECTRICITY","TOT","GWH","A","2009",24102,
"SVK","ELECTRICITY","TOT","GWH","A","2010",25431,
"SVK","ELECTRICITY","TOT","GWH","A","2011",26090,
"SVK","ELECTRICITY","TOT","GWH","A","2012",26137,
"SVK","ELECTRICITY","TOT","GWH","A","2013",27172,
"SVK","ELECTRICITY","TOT","GWH","A","2014",25007,
"SVK","ELECTRICITY","TOT","GWH","A","2015",,"L"
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1974",6934,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1975",7242,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1976",7253,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1977",6192,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1978",7302,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1979",6376,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1980",4907,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1981",9070,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1982",8289,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1983",10131,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1984",22063,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1985",26750,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1986",35773,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1987",39541,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1988",48305,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1989",53725,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1990",51936,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1991",53236,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1992",53416,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1993",53606,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1994",52922,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1995",53107,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1996",54131,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1997",53063,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1998",56699,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","1999",56456,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2000",59842,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2001",61287,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2002",60621,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2003",59524,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2004",61189,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2005",55353,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2006",57396,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2007",52600,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2008",56294,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2009",50399,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2010",59387,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2011",55236,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2012",58827,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2013",54473,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2014",54961,
"ESP","ELECTRICITY","NUCLEAR","GWH","A","2015",,"L"
"ESP","ELECTRICITY","TOT","GWH","A","1960",0,
"ESP","ELECTRICITY","TOT","GWH","A","1961",0,
"ESP","ELECTRICITY","TOT","GWH","A","1962",0,
"ESP","ELECTRICITY","TOT","GWH","A","1963",0,
"ESP","ELECTRICITY","TOT","GWH","A","1964",0,
"ESP","ELECTRICITY","TOT","GWH","A","1965",0,
"ESP","ELECTRICITY","TOT","GWH","A","1966",0,
"ESP","ELECTRICITY","TOT","GWH","A","1967",0,
"ESP","ELECTRICITY","TOT","GWH","A","1968",0,
"ESP","ELECTRICITY","TOT","GWH","A","1969",0,
"ESP","ELECTRICITY","TOT","GWH","A","1970",0,
"ESP","ELECTRICITY","TOT","GWH","A","1971",0,
"ESP","ELECTRICITY","TOT","GWH","A","1972",0,
"ESP","ELECTRICITY","TOT","GWH","A","1973",0,
"ESP","ELECTRICITY","TOT","GWH","A","1974",77209,
"ESP","ELECTRICITY","TOT","GWH","A","1975",78522,
"ESP","ELECTRICITY","TOT","GWH","A","1976",86469,
"ESP","ELECTRICITY","TOT","GWH","A","1977",89685,
"ESP","ELECTRICITY","TOT","GWH","A","1978",95236,
"ESP","ELECTRICITY","TOT","GWH","A","1979",101256,
"ESP","ELECTRICITY","TOT","GWH","A","1980",105212,
"ESP","ELECTRICITY","TOT","GWH","A","1981",105325,
"ESP","ELECTRICITY","TOT","GWH","A","1982",108654,
"ESP","ELECTRICITY","TOT","GWH","A","1983",111193,
"ESP","ELECTRICITY","TOT","GWH","A","1984",114139,
"ESP","ELECTRICITY","TOT","GWH","A","1985",120965,
"ESP","ELECTRICITY","TOT","GWH","A","1986",122536,
"ESP","ELECTRICITY","TOT","GWH","A","1987",126845,
"ESP","ELECTRICITY","TOT","GWH","A","1988",133240,
"ESP","ELECTRICITY","TOT","GWH","A","1989",140552,
"ESP","ELECTRICITY","TOT","GWH","A","1990",144648,
"ESP","ELECTRICITY","TOT","GWH","A","1991",148647,
"ESP","ELECTRICITY","TOT","GWH","A","1992",151152,
"ESP","ELECTRICITY","TOT","GWH","A","1993",149560,
"ESP","ELECTRICITY","TOT","GWH","A","1994",154640,
"ESP","ELECTRICITY","TOT","GWH","A","1995",159091,
"ESP","ELECTRICITY","TOT","GWH","A","1996",167584,
"ESP","ELECTRICITY","TOT","GWH","A","1997",182369,
"ESP","ELECTRICITY","TOT","GWH","A","1998",187292,
"ESP","ELECTRICITY","TOT","GWH","A","1999",199088,
"ESP","ELECTRICITY","TOT","GWH","A","2000",214441,
"ESP","ELECTRICITY","TOT","GWH","A","2001",225959,
"ESP","ELECTRICITY","TOT","GWH","A","2002",232740,
"ESP","ELECTRICITY","TOT","GWH","A","2003",250208,
"ESP","ELECTRICITY","TOT","GWH","A","2004",268741,
"ESP","ELECTRICITY","TOT","GWH","A","2005",282132,
"ESP","ELECTRICITY","TOT","GWH","A","2006",287707,
"ESP","ELECTRICITY","TOT","GWH","A","2007",293223,
"ESP","ELECTRICITY","TOT","GWH","A","2008",301543,
"ESP","ELECTRICITY","TOT","GWH","A","2009",283447,
"ESP","ELECTRICITY","TOT","GWH","A","2010",290951,
"ESP","ELECTRICITY","TOT","GWH","A","2011",283278,
"ESP","ELECTRICITY","TOT","GWH","A","2012",286572,
"ESP","ELECTRICITY","TOT","GWH","A","2013",275398,
"ESP","ELECTRICITY","TOT","GWH","A","2014",268380,
"ESP","ELECTRICITY","TOT","GWH","A","2015",,"L"
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1974",1902,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1975",11429,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1976",15240,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1977",18980,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1978",22718,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1979",20113,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1980",25331,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1981",35978,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1982",37261,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1983",39056,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1984",48510,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1985",55812,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1986",66884,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1987",64341,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1988",66274,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1989",62687,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1990",65225,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1991",73484,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1992",60774,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1993",58761,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1994",70086,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1995",66978,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1996",71362,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1997",66914,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1998",70500,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1999",70200,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2000",54772,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2001",69211,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2002",65550,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2003",65454,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2004",75039,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2005",69500,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2006",64983,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2007",64279,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2008",61323,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2009",50023,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2010",55626,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2011",58026,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2012",61393,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2013",63597,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2014",62185,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2015",,"L"
"SWE","ELECTRICITY","TOT","GWH","A","1960",0,
"SWE","ELECTRICITY","TOT","GWH","A","1961",0,
"SWE","ELECTRICITY","TOT","GWH","A","1962",0,
"SWE","ELECTRICITY","TOT","GWH","A","1963",0,
"SWE","ELECTRICITY","TOT","GWH","A","1964",0,
"SWE","ELECTRICITY","TOT","GWH","A","1965",0,
"SWE","ELECTRICITY","TOT","GWH","A","1966",0,
"SWE","ELECTRICITY","TOT","GWH","A","1967",0,
"SWE","ELECTRICITY","TOT","GWH","A","1968",0,
"SWE","ELECTRICITY","TOT","GWH","A","1969",0,
"SWE","ELECTRICITY","TOT","GWH","A","1970",0,
"SWE","ELECTRICITY","TOT","GWH","A","1971",0,
"SWE","ELECTRICITY","TOT","GWH","A","1972",0,
"SWE","ELECTRICITY","TOT","GWH","A","1973",0,
"SWE","ELECTRICITY","TOT","GWH","A","1974",73486,
"SWE","ELECTRICITY","TOT","GWH","A","1975",78626,
"SWE","ELECTRICITY","TOT","GWH","A","1976",84121,
"SWE","ELECTRICITY","TOT","GWH","A","1977",87448,
"SWE","ELECTRICITY","TOT","GWH","A","1978",90326,
"SWE","ELECTRICITY","TOT","GWH","A","1979",92649,
"SWE","ELECTRICITY","TOT","GWH","A","1980",94381,
"SWE","ELECTRICITY","TOT","GWH","A","1981",100582,
"SWE","ELECTRICITY","TOT","GWH","A","1982",97303,
"SWE","ELECTRICITY","TOT","GWH","A","1983",106471,
"SWE","ELECTRICITY","TOT","GWH","A","1984",120396,
"SWE","ELECTRICITY","TOT","GWH","A","1985",133173,
"SWE","ELECTRICITY","TOT","GWH","A","1986",134495,
"SWE","ELECTRICITY","TOT","GWH","A","1987",142369,
"SWE","ELECTRICITY","TOT","GWH","A","1988",141951,
"SWE","ELECTRICITY","TOT","GWH","A","1989",139099,
"SWE","ELECTRICITY","TOT","GWH","A","1990",142511,
"SWE","ELECTRICITY","TOT","GWH","A","1991",143040,
"SWE","ELECTRICITY","TOT","GWH","A","1992",142533,
"SWE","ELECTRICITY","TOT","GWH","A","1993",142020,
"SWE","ELECTRICITY","TOT","GWH","A","1994",138907,
"SWE","ELECTRICITY","TOT","GWH","A","1995",144226,
"SWE","ELECTRICITY","TOT","GWH","A","1996",136557,
"SWE","ELECTRICITY","TOT","GWH","A","1997",145027,
"SWE","ELECTRICITY","TOT","GWH","A","1998",154385,
"SWE","ELECTRICITY","TOT","GWH","A","1999",150539,
"SWE","ELECTRICITY","TOT","GWH","A","2000",141594,
"SWE","ELECTRICITY","TOT","GWH","A","2001",157637,
"SWE","ELECTRICITY","TOT","GWH","A","2002",143235,
"SWE","ELECTRICITY","TOT","GWH","A","2003",132537,
"SWE","ELECTRICITY","TOT","GWH","A","2004",148531,
"SWE","ELECTRICITY","TOT","GWH","A","2005",154612,
"SWE","ELECTRICITY","TOT","GWH","A","2006",140374,
"SWE","ELECTRICITY","TOT","GWH","A","2007",145133,
"SWE","ELECTRICITY","TOT","GWH","A","2008",146410,
"SWE","ELECTRICITY","TOT","GWH","A","2009",133343,
"SWE","ELECTRICITY","TOT","GWH","A","2010",145279,
"SWE","ELECTRICITY","TOT","GWH","A","2011",146936,
"SWE","ELECTRICITY","TOT","GWH","A","2012",162830,
"SWE","ELECTRICITY","TOT","GWH","A","2013",149539,
"SWE","ELECTRICITY","TOT","GWH","A","2014",149956,
"SWE","ELECTRICITY","TOT","GWH","A","2015",,"L"
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1974",6730,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1975",7391,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1976",7561,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1977",7728,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1978",7995,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1979",11243,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1980",13663,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1981",14462,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1982",14276,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1983",14821,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1984",17396,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1985",21281,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1986",21303,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1987",21701,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1988",21502,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1989",21543,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1990",22298,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1991",21654,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1992",22121,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1993",22029,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1994",22984,
