Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,96.52,96.429,96.388,96.347,96.305,96.263,96.22,96.177,96.133,96.089,96.044,95.995,95.802,95.601,95.39,95.17,94.939,94.698,94.447,94.184,93.909,93.624,93.384,93.136,92.879,92.614,92.34,92.056,91.762,91.459,91.146,90.82,90.418,90.001,89.567,89.117,88.65,88.166,87.664,87.143,86.603,86.053,85.76,85.462,85.159,84.851,84.538,84.219,83.895,83.566,83.232,82.892,82.542,82.185,81.818,81.443,81.058,80.664,80.26,79.847,79.424,78.992,78.549
Nauru,NRU,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,24.002,23.475,22.867,22.27,21.683,21.109,20.579,20.148,19.723,19.305,18.894,18.509,18.181,17.859,17.54,17.226,16.972,16.872,16.771,16.672,16.572,16.489,16.448,16.408,16.367,16.327,16.22,15.975,15.732,15.494,15.258,15.05,14.897,14.746,14.596,14.447,14.3,14.219,14.139,14.059,13.979,13.9,13.839,13.779,13.719,13.659,13.6,13.66,13.72,13.78,13.84,13.9,13.839,13.779,13.719,13.659,13.6,13.534,13.462,13.385,13.301,13.211,13.116
OECD members,OED,Rural population (% of total population),SP.RUR.TOTL.ZS,37.82335114,37.32541731,36.82747808,36.31357993,35.79943773,35.29945376,34.80258224,34.29633393,33.79809434,33.32015565,32.85687506,32.45234467,32.08237984,31.72205606,31.36555095,31.02685985,30.75721654,30.49950456,30.23970045,29.98371381,29.7266778,29.42147752,29.13576141,28.86615023,28.60571375,28.34414479,28.07622219,27.78918928,27.50495906,27.24211325,26.9617243,26.67879523,26.4150747,26.14753821,25.87514762,25.60453752,25.35539785,25.11555854,24.87630839,24.63632022,24.3976789,24.04852799,23.64548341,23.26163725,22.89329643,22.53921389,22.21134323,21.89967963,21.597643,21.30445603,21.01778797,20.79178887,20.59524688,20.40235747,20.21113339,20.01559227,19.8163163,19.61232144,19.40456093,19.18982362,18.97495471,18.76110009,18.54625464
Oman,OMN,Rural population (% of total population),SP.RUR.TOTL.ZS,83.6,82.525,81.393,80.206,78.96,77.662,76.306,74.894,73.425,71.907,70.335,68.713,67.042,65.331,63.577,61.787,59.961,58.112,56.238,54.346,52.438,50.529,48.615,46.706,44.803,42.921,41.056,39.217,37.406,35.634,33.898,32.204,30.553,28.956,28.312,28.331,28.351,28.371,28.391,28.411,28.431,28.451,28.471,28.491,28.173,27.6,27.033,26.473,25.92,25.376,24.839,23.817,22.436,21.118,19.855,18.65,17.5,16.44,15.461,14.557,13.724,12.956,12.25
Other small states,OSS,Rural population (% of total population),SP.RUR.TOTL.ZS,72.326212,71.91124399,71.46040012,70.9844217,70.44218354,69.84691594,69.24990316,68.718777,68.17684569,67.60579543,67.01345053,66.38364893,65.78871983,65.26949861,64.71604241,64.16748318,63.6199735,63.12048613,62.61631889,62.09174765,61.52066048,60.93191276,60.32099997,59.77141156,59.18615982,58.56476647,57.89657479,57.15971013,56.39904747,55.65863146,54.89530461,54.15470717,53.69765489,53.30039435,52.87190929,52.42354401,51.96851493,51.47809347,50.96858904,50.43413281,49.88738735,49.33535785,48.77825335,48.19960411,47.60773914,46.91839828,46.0778114,45.10172517,44.15020976,43.30531122,42.61905969,42.01110045,41.42349248,40.81597202,40.14057404,39.45374537,38.81466156,38.26543357,37.80658813,37.38627482,37.10046875,36.84829838,36.46703607
Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,77.896,77.499,77.249,76.998,76.744,76.489,76.231,75.972,75.711,75.448,75.183,74.916,74.647,74.329,73.995,73.659,73.319,72.977,72.632,72.285,71.934,71.62,71.381,71.141,70.899,70.656,70.412,70.167,69.92,69.673,69.424,69.174,68.923,68.671,68.418,68.164,67.908,67.652,67.415,67.217,67.018,66.82,66.62,66.42,66.219,66.018,65.816,65.613,65.41,65.207,65.003,64.798,64.592,64.387,64.181,63.974,63.766,63.558,63.334,63.093,62.835,62.56,62.269
Panama,PAN,Rural population (% of total population),SP.RUR.TOTL.ZS,58.751,58.147,57.506,56.863,56.216,55.569,54.92,54.268,53.615,52.962,52.36,52.081,51.801,51.521,51.241,50.962,50.681,50.402,50.121,49.841,49.553,49.214,48.874,48.535,48.195,47.857,47.518,47.18,46.841,46.503,46.097,45.243,44.391,43.544,42.699,41.859,41.022,40.193,39.368,38.549,37.802,37.503,37.206,36.909,36.613,36.318,36.024,35.732,35.44,35.149,34.86,34.563,34.259,33.948,33.629,33.304,32.973,32.635,32.291,31.941,31.586,31.225,30.859
Peru,PER,Rural population (% of total population),SP.RUR.TOTL.ZS,53.189,52.602,51.486,50.368,49.248,48.132,47.017,45.904,44.793,43.691,42.594,41.504,40.453,39.812,39.173,38.539,37.907,37.281,36.659,36.04,35.426,34.818,34.39,33.969,33.551,33.136,32.723,32.313,31.905,31.501,31.099,30.7,30.303,29.911,29.479,29.049,28.623,28.202,27.784,27.369,26.958,26.552,26.15,25.751,25.356,24.966,24.579,24.197,23.948,23.759,23.57,23.383,23.196,23.011,22.827,22.643,22.461,22.28,22.093,21.901,21.703,21.5,21.292
Philippines,PHL,Rural population (% of total population),SP.RUR.TOTL.ZS,69.703,69.445,69.184,68.923,68.66,68.396,68.131,67.865,67.597,67.328,67.021,66.507,65.988,65.467,64.941,64.44,64.083,63.725,63.365,63.003,62.544,61.606,60.657,59.7,58.734,57.765,56.788,55.805,54.817,53.828,53.014,53.099,53.185,53.27,53.355,53.44,53.525,53.61,53.695,53.78,53.865,53.95,54.035,54.12,54.205,54.29,54.375,54.46,54.545,54.629,54.668,54.478,54.288,54.097,53.907,53.716,53.525,53.318,53.093,52.851,52.592,52.316,52.023
Palau,PLW,Rural population (% of total population),SP.RUR.TOTL.ZS,43.177,42.886,42.595,42.304,42.013,41.724,41.435,41.147,40.858,40.571,40.285,39.999,39.713,39.429,39.145,38.862,38.579,38.298,38.017,37.737,37.458,36.591,35.578,34.579,33.591,32.62,31.812,31.459,31.108,30.76,30.407,30.034,29.663,29.296,28.931,28.569,28.694,28.934,29.175,29.418,29.662,29.907,30.153,30.4,29.617,28.848,28.09,27.345,26.611,25.891,25.183,24.489,23.806,23.138,22.483,21.841,21.225,20.635,20.07,19.53,19.012,18.517,18.044
Papua New Guinea,PNG,Rural population (% of total population),SP.RUR.TOTL.ZS,96.275,95.976,95.653,95.306,94.931,94.53,94.098,93.288,92.375,91.351,90.204,88.922,88.7,88.493,88.283,88.07,87.853,87.634,87.41,87.183,86.953,86.758,86.572,86.384,86.194,86.002,85.807,85.61,85.411,85.209,85.006,85.184,85.371,85.555,85.738,85.919,86.099,86.276,86.451,86.625,86.796,86.818,86.836,86.854,86.873,86.891,86.909,86.927,86.945,86.963,86.981,87,87.018,87.022,87.012,86.988,86.95,86.898,86.831,86.75,86.655,86.544,86.418
Poland,POL,Rural population (% of total population),SP.RUR.TOTL.ZS,52.108,51.473,51.074,50.674,50.273,49.874,49.474,49.074,48.674,48.274,47.875,47.332,46.676,46.023,45.371,44.72,44.071,43.425,42.78,42.288,41.914,41.541,41.169,40.798,40.427,40.058,39.69,39.324,38.957,38.775,38.73,38.685,38.641,38.596,38.551,38.507,38.462,38.417,38.373,38.328,38.284,38.239,38.213,38.324,38.436,38.548,38.659,38.771,38.884,38.996,39.108,39.22,39.346,39.471,39.597,39.722,39.822,39.895,39.942,39.963,39.957,39.925,39.866
Pre-demographic dividend,PRE,Rural population (% of total population),SP.RUR.TOTL.ZS,86.55743505,86.20035993,85.82680688,85.43103638,85.01776849,84.59066002,84.17933714,83.76041937,83.3165542,82.85853505,82.4045133,81.89684349,81.36425427,80.82609595,80.3020842,79.77048754,79.22880181,78.70090255,78.17337523,77.70420908,77.24351239,76.71437632,76.18831788,75.6537781,75.07756916,74.48273822,73.87904222,73.26949346,72.68973812,72.14363681,71.6278408,71.22549207,70.81753002,70.38873134,70.02239929,69.69282132,69.34005739,68.96594432,68.59280047,68.22324631,67.84261001,67.38103179,66.93353876,66.47153728,65.9887053,65.48395625,65.020907,64.62428531,64.10776591,63.57252039,63.02943179,62.47822489,61.92978472,61.37484709,60.82676627,60.27828177,59.72646256,59.1713555,58.61731689,58.06896806,57.52082614,56.96862035,56.41158919
Puerto Rico,PRI,Rural population (% of total population),SP.RUR.TOTL.ZS,55.453,54.067,52.673,51.276,49.874,48.476,47.079,45.686,44.298,42.923,41.672,40.77,39.873,38.986,38.104,37.23,36.363,35.508,34.66,33.822,32.165,28.228,24.594,21.289,18.316,15.683,13.363,11.34,9.587,8.085,7.058,6.894,6.733,6.576,6.422,6.271,6.124,5.98,5.839,5.702,5.613,5.667,5.722,5.776,5.832,5.888,5.944,6.001,6.058,6.116,6.175,6.227,6.274,6.314,6.349,6.376,6.398,6.413,6.422,6.424,6.419,6.408,6.39
"Korea, Dem. People's Rep.",PRK,Rural population (% of total population),SP.RUR.TOTL.ZS,59.805,58.838,57.864,56.884,55.898,54.909,53.916,52.919,50.988,48.391,45.8,45.298,44.796,44.297,43.798,43.3,43.26,43.22,43.18,43.14,43.1,42.951,42.802,42.654,42.505,42.356,42.208,42.06,41.912,41.764,41.616,41.469,41.321,41.174,41.061,40.982,40.903,40.824,40.745,40.666,40.588,40.509,40.43,40.352,40.273,40.195,40.116,40.038,39.96,39.805,39.623,39.443,39.262,39.082,38.902,38.723,38.529,38.322,38.101,37.866,37.619,37.358,37.084
Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,65.045,64.656,64.278,63.899,63.517,63.134,62.75,62.364,61.975,61.586,61.196,60.803,60.409,60.015,59.618,59.221,58.821,58.422,58.021,57.619,57.215,56.779,56.262,55.743,55.223,54.702,54.18,53.658,53.133,52.609,52.085,51.531,50.87,50.211,49.551,48.891,48.23,47.572,46.914,46.257,45.601,44.956,44.334,43.713,43.093,42.478,41.863,41.251,40.641,40.036,39.433,38.833,38.237,37.648,37.064,36.486,35.914,35.348,34.789,34.236,33.69,33.151,32.619
Paraguay,PRY,Rural population (% of total population),SP.RUR.TOTL.ZS,64.431,64.33,64.229,64.084,63.921,63.757,63.593,63.429,63.265,63.1,62.935,62.77,62.604,62.084,61.553,61.019,60.482,59.944,59.402,58.859,58.312,57.765,57.215,56.488,55.753,55.017,54.278,53.537,52.793,52.051,51.306,50.561,49.814,49.156,48.512,47.869,47.226,46.586,45.946,45.307,44.669,44.034,43.4,43.023,42.695,42.367,42.04,41.714,41.388,41.063,40.739,40.416,40.093,39.803,39.526,39.25,38.974,38.7,38.415,38.121,37.817,37.504,37.182
West Bank and Gaza,PSE,Rural population (% of total population),SP.RUR.TOTL.ZS,55.956,55.266,54.339,53.263,52.182,51.102,50.02,48.938,47.855,46.778,45.702,44.629,43.561,42.501,41.447,40.4,39.836,39.277,38.719,38.164,37.612,37.064,36.519,35.978,35.439,34.905,34.374,33.848,33.324,32.806,32.291,31.781,31.274,30.773,30.276,29.784,29.295,28.813,28.476,28.253,28.031,27.811,27.591,27.373,27.155,26.939,26.724,26.509,26.296,26.077,25.851,25.619,25.381,25.137,24.887,24.632,24.372,24.106,23.836,23.56,23.281,22.997,22.709
Pacific island small states,PSS,Rural population (% of total population),SP.RUR.TOTL.ZS,77.85673651,77.4229927,76.97670779,76.51869635,76.05212016,75.5828449,75.11869967,74.74304918,74.36313695,73.96209542,73.57503798,73.22826852,72.90523462,72.59830611,72.38077573,72.19078808,71.98153865,71.81874779,71.66188476,71.50258954,71.33394339,71.13471842,70.92474803,70.70093112,70.46677285,70.23540705,70.00714584,69.60516713,69.18940154,68.7905664,68.41308911,68.05696777,67.72338576,67.4011984,67.08835293,66.79888247,66.46728432,66.23432389,66.01472948,65.79168457,65.54032909,65.29555929,65.08787828,64.88275309,64.66134202,64.43967591,64.19803919,63.94281791,63.6556266,63.36732238,63.1017102,62.86016455,62.62920515,62.4021521,62.17750731,61.95590224,61.74023973,61.53145522,61.32297727,61.11720555,60.90517641,60.68771153,60.44629721
Post-demographic dividend,PST,Rural population (% of total population),SP.RUR.TOTL.ZS,36.73801382,36.22230443,35.69476262,35.14900896,34.60513751,34.05967811,33.52865664,32.99284586,32.46611286,31.96490092,31.48368275,31.06902163,30.68839412,30.31686693,29.94815553,29.60354996,29.32896665,29.06385583,28.79749808,28.53023481,28.26292973,27.98114443,27.74394517,27.52457586,27.31836208,27.11883582,26.89030925,26.62652071,26.37506206,26.16108623,25.94076736,25.68702979,25.43423001,25.17849764,24.92034503,24.66715582,24.4321154,24.20999585,23.98591749,23.76175727,23.5455223,23.19975886,22.7931339,22.40369903,22.02690488,21.66432881,21.33294396,21.01908041,20.71603819,20.42602852,20.14762527,19.93792683,19.7641217,19.59665049,19.42891877,19.256074,19.08057406,18.90122236,18.71853934,18.52614986,18.33736462,18.14809447,17.89477904
French Polynesia,PYF,Rural population (% of total population),SP.RUR.TOTL.ZS,57.719,56.783,55.84,54.611,53.217,51.822,50.422,49.021,47.62,46.227,44.838,43.797,43.282,42.769,42.258,41.748,41.24,40.829,40.885,40.941,40.997,41.052,41.108,41.164,41.257,41.365,41.473,41.581,41.69,41.906,42.148,42.39,42.633,42.876,43.119,43.363,43.607,43.715,43.795,43.874,43.953,44.033,44.112,43.758,43.169,42.583,41.998,41.415,40.834,40.258,39.683,39.111,38.541,38.417,38.367,38.317,38.266,38.216,38.166,38.103,38.025,37.934,37.83
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,14.725,14.307,13.899,13.5,13.22,12.946,12.677,12.412,12.152,11.897,11.646,11.4,11.322,11.245,11.168,11.091,11.015,10.94,10.865,10.79,10.637,10.486,10.337,10.189,10.044,9.9,9.6,8.944,8.329,7.753,7.214,6.709,6.237,5.797,5.386,5.002,4.644,4.341,4.112,3.895,3.689,3.494,3.308,3.132,2.91,2.604,2.329,2.083,1.861,1.664,1.499,1.398,1.303,1.215,1.132,1.055,0.985,0.922,0.865,0.812,0.765,0.722,0.682
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,65.791,65.106,64.414,63.716,63.011,62.303,61.655,61.165,60.672,60.178,59.681,59.182,58.681,58.179,57.675,57.169,56.661,56.058,55.351,54.642,53.93,53.219,52.505,51.79,51.074,50.359,49.643,48.927,48.21,47.496,46.783,46.07,45.773,45.926,46.078,46.231,46.384,46.537,46.689,46.842,46.996,47.148,47.22,47.088,46.957,46.826,46.695,46.564,46.433,46.302,46.171,46.04,46.026,46.063,46.1,46.113,46.1,46.064,46.002,45.916,45.806,45.671,45.511
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,46.269,45.374,44.482,43.592,42.706,41.827,40.952,40.082,39.217,38.362,37.529,36.722,35.922,35.131,34.348,33.573,32.806,32.05,31.302,30.695,30.249,29.807,29.369,28.934,28.503,28.077,27.654,27.235,26.819,26.602,26.606,26.611,26.615,26.619,26.624,26.628,26.633,26.637,26.641,26.646,26.65,26.654,26.659,26.627,26.582,26.537,26.492,26.447,26.402,26.358,26.313,26.268,26.209,26.137,26.05,25.95,25.836,25.708,25.567,25.413,25.246,25.066,24.874
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,97.4,97.346,97.29,97.234,97.176,97.118,97.058,96.997,96.934,96.871,96.806,96.664,96.509,96.348,96.179,96.002,95.818,95.626,95.425,95.344,95.279,95.214,95.147,95.08,95.012,94.943,94.873,94.802,94.73,94.658,94.584,94.509,93.712,92.687,91.51,90.163,88.626,87.534,86.756,85.936,85.074,84.171,83.223,83.096,83.092,83.088,83.083,83.079,83.075,83.07,83.066,83.062,83.057,83.053,83.033,82.996,82.944,82.875,82.789,82.687,82.568,82.432,82.279
South Asia,SAS,Rural population (% of total population),SP.RUR.TOTL.ZS,83.30116522,83.16801708,82.9811469,82.79237177,82.60108268,82.40912657,82.21463527,82.017723,81.81807636,81.61457567,81.40413275,81.15384323,80.82475383,80.49930774,80.15273029,79.77180956,79.37925986,78.97730153,78.56559917,78.14039663,77.69567864,77.30005847,77.03675086,76.77976451,76.52398753,76.2645521,75.99812273,75.72846694,75.4565142,75.18937011,74.92093533,74.66376048,74.44066379,74.21884243,73.99104416,73.75980255,73.52323333,73.28559655,73.04871397,72.81485498,72.57581012,72.29717914,71.96033387,71.62360839,71.27892145,70.93132876,70.58143257,70.22535164,69.86602389,69.50683143,69.1446073,68.78095693,68.40945407,68.02972395,67.64146586,67.24419399,66.83765936,66.42138656,65.9941008,65.55536594,65.10679421,64.64807501,64.17500135
Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,68.75,67.627,66.482,64.989,63.128,61.231,59.298,57.335,55.346,53.345,51.331,49.312,47.293,45.288,43.296,41.651,40.103,38.579,37.075,35.595,34.14,32.719,31.327,29.967,28.64,27.353,26.1,25.411,24.733,24.07,23.417,22.777,22.149,21.814,21.571,21.33,21.09,20.853,20.617,20.384,20.152,19.923,19.696,19.47,19.246,19.021,18.796,18.573,18.351,18.133,17.916,17.698,17.48,17.26,17.04,16.82,16.599,16.378,16.156,15.935,15.713,15.492,15.271
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,89.254,88.768,88.263,87.738,87.192,86.627,86.041,85.433,84.803,84.152,83.477,82.78,82.059,81.452,81.256,81.057,80.857,80.656,80.453,80.248,80.041,79.834,79.624,79.099,78.097,77.063,75.995,74.893,73.756,72.59,71.39,70.16,68.897,67.873,67.821,67.768,67.716,67.663,67.61,67.558,67.505,67.452,67.399,67.346,67.293,67.24,67.187,67.134,67.081,67.007,66.911,66.793,66.654,66.493,66.311,66.106,65.879,65.63,65.358,65.064,64.747,64.407,64.044
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,77,76.355,75.697,75.027,74.343,73.649,72.943,72.224,71.493,70.753,70,69.28,68.549,67.811,67.063,66.307,65.628,65.282,64.933,64.583,64.231,63.878,63.524,63.168,62.809,62.451,62.091,61.729,61.387,61.245,61.104,60.962,60.82,60.679,60.536,60.394,60.251,60.109,59.966,59.823,59.68,59.536,59.393,59.102,58.694,58.286,57.876,57.465,57.053,56.641,56.227,55.812,55.397,54.981,54.564,54.138,53.704,53.26,52.808,52.347,51.878,51.4,50.914
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,94.232,93.962,93.679,93.384,93.076,92.755,92.421,92.072,91.708,91.33,91.083,91.042,91.001,90.959,90.917,90.875,90.729,90.417,90.096,89.765,89.424,89.073,88.712,88.341,87.959,87.567,87.163,86.889,86.702,86.514,86.323,86.13,85.935,85.738,85.538,85.336,85.131,84.924,84.715,84.504,84.187,83.799,83.403,82.999,82.587,82.168,81.741,81.306,80.862,80.411,79.952,79.492,79.03,78.567,78.104,77.64,77.177,76.714,76.251,75.79,75.33,74.872,74.416
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,82.648,82.097,81.533,80.94,80.288,79.621,78.936,78.235,77.516,76.782,76.031,75.263,74.478,73.679,72.863,72.271,71.86,71.446,71.028,70.606,70.181,69.752,69.32,68.885,68.445,68.003,67.675,67.445,67.213,66.981,66.748,66.515,66.28,66.045,65.808,65.571,65.333,65.095,64.856,64.616,64.374,64.133,63.891,63.648,63.404,63.081,62.697,62.311,61.923,61.534,61.144,60.752,60.358,59.964,59.568,59.171,58.772,58.364,57.945,57.516,57.077,56.628,56.169
El Salvador,SLV,Rural population (% of total population),SP.RUR.TOTL.ZS,61.646,61.473,61.372,61.271,61.17,61.069,60.967,60.866,60.764,60.663,60.561,60.456,59.957,59.457,58.954,58.449,57.942,57.435,56.925,56.414,55.901,55.388,54.873,54.358,53.84,53.323,52.805,52.286,51.766,51.246,50.726,50.206,49.685,48.583,47.296,46.012,44.732,43.463,42.2,41.643,41.088,40.536,39.986,39.439,38.893,38.352,37.813,37.226,36.322,35.43,34.548,33.675,32.813,31.964,31.126,30.3,29.499,28.725,27.977,27.254,26.556,25.882,25.233
San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,51.1,49.999,48.896,47.794,46.693,45.598,44.506,43.419,42.337,41.265,40.2,37.719,35.297,32.954,30.691,28.516,26.434,24.385,22.396,20.525,18.769,17.136,15.616,14.208,12.905,11.709,10.608,9.6,9.6,9.6,9.6,9.6,9.6,9.161,8.739,8.336,7.948,7.578,7.224,6.885,6.56,6.25,6.075,6.025,5.845,5.547,5.264,4.993,4.736,4.492,4.26,4.039,3.829,3.63,3.441,3.261,3.09,2.928,2.774,2.632,2.501,2.38,2.268
Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,82.688,82.165,81.628,81.08,80.547,80.036,79.513,78.98,78.437,77.885,77.322,76.749,76.165,75.573,74.97,74.502,74.252,74.001,73.748,73.493,73.237,72.979,72.72,72.459,72.196,71.933,71.667,71.373,71.031,70.688,70.342,69.993,69.641,69.289,68.933,68.575,68.215,67.853,67.489,67.122,66.753,66.383,66.01,65.244,64.469,63.689,62.9,65.596,63.989,62.355,60.69,59,58.442,57.883,57.321,56.755,56.184,55.609,55.029,54.446,53.859,53.269,52.676
Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,70.936,69.948,68.938,67.909,66.86,65.798,64.718,63.623,62.512,61.391,60.256,59.251,58.659,58.067,57.47,56.872,56.271,55.67,55.066,54.461,53.854,53.297,52.888,52.479,52.068,51.659,51.249,50.839,50.427,50.018,49.607,49.244,49.019,48.796,48.572,48.349,48.125,47.902,47.678,47.455,47.231,47.008,46.785,46.563,46.339,46.117,45.895,45.672,45.45,45.228,45.007,44.785,44.644,44.531,44.417,44.304,44.19,44.058,43.908,43.74,43.554,43.349,43.127
Sub-Saharan Africa (excluding high income),SSA,Rural population (% of total population),SP.RUR.TOTL.ZS,85.37817071,85.07257008,84.7575587,84.42256401,84.07254969,83.71030576,83.34933129,82.97928487,82.60025306,82.21070807,81.83181009,81.42090584,80.99086781,80.55883514,80.13719829,79.70818226,79.27231073,78.8434873,78.40383288,78.00935057,77.62266664,77.20547897,76.79616049,76.34834602,75.85124944,75.30915925,74.74095423,74.17181941,73.60362907,73.04281821,72.49205935,72.0528528,71.6233383,71.19288137,70.76651003,70.37320349,70.03671512,69.68189204,69.31719273,68.95480816,68.59279118,68.16638559,67.72954183,67.29043789,66.84633747,66.38626178,65.92876125,65.51326216,65.0101313,64.5021534,63.98658731,63.46464751,62.95309056,62.4397256,61.91250375,61.37023396,60.84061958,60.31429673,59.77691335,59.24214129,58.70697387,58.17130372,57.63328981
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,91.252,91.263,91.275,91.286,91.298,91.31,91.321,91.333,91.344,91.355,91.367,91.378,91.39,91.401,91.413,91.424,91.435,91.447,91.458,91.469,91.481,91.492,91.503,91.292,90.739,90.156,89.539,88.889,88.203,87.483,86.724,85.926,85.088,84.374,84.251,84.127,84.003,83.877,83.751,83.624,83.496,83.368,83.239,83.109,82.977,82.846,82.713,82.58,82.445,82.299,82.14,81.968,81.783,81.585,81.374,81.148,80.908,80.654,80.385,80.101,79.801,79.486,79.154
Sub-Saharan Africa,SSF,Rural population (% of total population),SP.RUR.TOTL.ZS,85.37578318,85.07003705,84.75488182,84.41974633,84.06959183,83.70720755,83.34608909,82.97589878,82.59672404,82.20703852,81.82799849,81.41696318,80.98674776,80.554577,80.13279212,79.70361008,79.26758751,78.83860929,78.39912109,78.00480557,77.61827528,77.20123022,76.79207884,76.34445415,75.84751737,75.30558252,74.73753938,74.16844184,73.60041465,73.0397498,72.4891315,72.05001783,71.62061305,71.19021711,70.76388723,70.37064711,70.03421564,69.67945408,69.3147949,68.95244796,68.59049149,68.16416898,67.72734072,67.2883406,66.84432302,66.38431113,65.92684001,65.51139376,65.00829023,64.50037139,63.9848198,63.46298581,62.95146831,62.43812677,61.91093241,61.36868081,60.83909624,60.3128035,59.77545467,59.24071714,58.70558388,58.16994713,57.63196556
Small states,SST,Rural population (% of total population),SP.RUR.TOTL.ZS,70.52937288,70.08176025,69.61262536,69.12535063,68.59495977,68.03362837,67.46961702,66.95301836,66.42920841,65.8859214,65.33615448,64.78118268,64.22514366,63.69588341,63.15354468,62.6204043,62.09040471,61.59907501,61.10673341,60.60195163,60.07063772,59.60337242,59.11717143,58.70098068,58.25709828,57.78506985,57.27729829,56.70787885,56.1164121,55.53487826,54.93726567,54.35904858,53.98463111,53.65379417,53.29993125,52.93016234,52.55203634,52.15717532,51.74926894,51.32241863,50.88521271,50.45690676,50.03417637,49.5978025,49.14904553,48.62618436,47.98174988,47.22753863,46.4812097,45.80982835,45.25871746,44.76432995,44.27598755,43.76718319,43.19701157,42.61070871,42.05806219,41.57425177,41.17761852,40.80195527,40.52537462,40.28578175,39.93191922
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,83.927,83.195,82.031,80.806,79.516,78.167,76.753,75.276,73.736,72.139,70.482,69.795,69.439,69.083,68.723,68.361,67.996,67.63,67.262,66.891,66.518,66.143,65.174,64.113,63.037,61.951,60.851,59.74,58.618,57.489,56.352,55.207,54.236,53.283,52.327,51.369,50.408,49.45,48.491,47.533,46.576,45.623,44.445,43.234,42.028,40.835,39.652,38.48,37.32,36.177,35.048,33.936,32.84,31.792,30.787,29.826,28.908,28.032,27.197,26.402,25.646,24.927,24.245
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,52.74,52.703,52.665,52.628,52.659,52.891,53.123,53.356,53.588,53.82,54.052,54.284,53.24,50.913,48.579,46.251,43.936,41.654,39.403,37.197,35.04,34.965,34.89,34.816,34.741,34.666,34.592,34.517,34.443,34.368,34.294,34.22,34.146,34.072,33.998,33.924,33.85,33.777,33.703,33.629,33.556,33.483,33.409,33.336,33.263,33.318,33.385,33.453,33.521,33.588,33.656,33.724,33.792,33.86,33.911,33.944,33.96,33.959,33.94,33.905,33.851,33.781,33.693
Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,66.536,66.047,65.286,64.517,63.74,62.957,62.167,61.37,60.565,59.757,58.943,57.991,56.936,55.878,54.813,53.743,52.669,51.595,50.518,49.44,48.362,47.69,47.223,46.756,46.289,45.824,45.359,44.895,44.432,43.97,43.509,43.22,43.281,43.341,43.402,43.463,43.524,43.584,43.645,43.706,43.767,43.837,43.987,44.137,44.287,44.437,44.588,44.739,44.889,45.04,45.315,45.58,45.72,45.86,46,46.111,46.194,46.249,46.274,46.271,46.24,46.18,46.091
